20059-2;Desenvolvimento de novas tecnologias em produção de catalisadores em escala piloto;PETROBRAS;PESQUISA APLICADA;Investigar pela primeira vez em escala pré-industrial a síntese de novos ingredientes necessários ao desenvolvimento de catalisadores e aditivos de FCC que aumentem o rendimento de produtos líquidos e o abatimento de gases poluentes, ao menor custo de produção.;ABASTECIMENTO;REFINO;SISTEMAS CATALÍTICOS;PETROBRAS;;;;;;20/04/2017;30;R$ 192.462,71
20060-0;Purificação de Corrente Líquida de UPGN;PETROBRAS;PESQUISA APLICADA;Desenvolvimento de tecnologia para remoção de impurezas de corrente de C5+, especificamente os compostos oxigenados MEG e etanol;GÁS NATURAL;PRODUÇÃO E PROCESSAMENTO;PRODUÇÃO E CONDICIONAMENTO DE GN;PETROBRAS;;;;;;24/04/2017;18;R$ 301.719,60
20061-8;Desenvolvimento tecnológico de uma ferramenta de análise e seleção de sistemas de transbordo;QUEIROZ GALVÃO;PESQUISA APLICADA;O projeto de desenvolvimento tecnológico visa pesquisar alternativas relacionadas ao acoplamento de sistemas embarcação-jaqueta, aprimoramentos de defletores de onda ou outros dispositivos para melhoria da eficiência operacional. O objetivo fim é a criação de uma metodologia de avaliação e escolha de sistemas de transbordo, seja conectado a sistemas fixos seja a sistemas flutuantes com impacto contundente na racionalização do uso de recursos operacionais dos sistemas produtores no Brasil;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;UNIDADES FLUTUANTES DE PRODUÇÃO, SISTEMAS DE ANCORAGEM E AMARRAÇÃO E POSICIONAMENTO DINÂMICO;TECHNOMAR ENGENHARIA LTDA;USP - TPN - Tanque de Provas Numérico;;;;;09/06/2017;13;R$ 638.203,85
20063-4;Projeto: Desenvolvimento e avaliação de hidrogéis nanocompósitos poliméricos para controle de conformidade;PETROBRAS;PESQUISA APLICADA;"Este projeto apresenta duas linhas de atuação:
- Desenvolvimento de hidrogéis de copolímeros de poliacrilamida, produzidos com a adição de reticulantes químicos, na presença ou não de argilas lamelares, e a avaliação de sua estabilidade simulando condições de reservatório.
- Desenvolvimento de hidrogéis de polímeros naturais, produzidos com a adição de reticulantes químicos, na presença ou não de argilas lamelares, e a avaliação de sua estabilidade simulando condições de reservatório.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;UFRJ - Laboratório de Macromoléculas e Colóides na Indústria de Petróleo;;;;;;21/07/2017;36;R$ 2.845.253,15
20064-2;Exobot - Sistema Robotizado Móvel de Amplificação de Força;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;Construir um sistema robótico móvel de amplificação de força para posicionamento e manipulação de carga (chapas metálicas, peças, equipamentos etc.), capaz de auxiliar operários e equipes de montagem de equipamentos estáticos na manipulação e transporte rápido e seguro de peças de massa elevada (máximo de 300kg), difíceis se serem manuseadas sem apoio externo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;AUTOMAÇÃO, CONTROLE E INSTRUMENTAÇÃO;ITA - Instituto Tecnológico de Aeronáutica;;;;;;13/07/2017;24;R$ 3.111.795,53
20066-7;Aperfeiçoamento do sistema de extração e separação de óleo de microalgas e de conversão a biodiesel - Projeto: Cultivo de microalgas em vinhaça visando a produção de biodiesel e proteínas;PETROBRAS;PESQUISA APLICADA;Desenvolver, adequar e aprimorar as etapas de produção de óleo, biodiesel e proteínas de microalgas utilizando a vinhaça, subproduto da indústria de álcool, como fonte de nutrientes, em que as etapas de downstream para extração de lipídeos e proteínas serão desenvolvidas em ensaios de laboratório e em unidades piloto visando aumento de escala e avaliação de viabilidade técnica e econômica.;BIOCOMBUSTÍVEIS;BIODIESEL;CO-PRODUTOS;UFV - Laboratório de Biocombustíveis;;;;;;11/07/2017;30;R$ 1.000.045,50
20068-3;SISTEMA DE ALARME E DETECÇÃO DE INFLUXO E LOCALIZAÇÃO DE JUNTAS DE TUBOS DE PERFURAÇÃO OFFSHORE;SHELL;PROTÓTIPO OU UNIDADE PILOTO;Este projeto tem por objetivo o desenvolvimento e teste de sensores e softwares para a Qualificação de um Sistema Integrado de Suporte e Alerta precoce de kick de gas durante o processo de perfuração. Os resultados obtidos nestes testes  irão servir de base para a execução de um futuro piloto a ser instalado subsea com o objetivo de qualificar a tecnologia para aplicação do sistema submarinos de produção de petróleo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE EQUIPAMENTOS;SHELL;GE CENTRO BRASILEIRO DE PESQUISAS LTDA.;;;;;29/06/2017;21;R$ 10.821.613,97
20069-1;Reinício de Escoamento de Petróleos Parafínicos Gelificados - Fase 3;PETROBRAS;PESQUISA APLICADA;O objetivo é investigar e entender adequadamente os processos de gelificação e de reinício de escoamentos em tubulações para que as pressões necessárias ao reinício possam ser previstas com maior precisão. O propósito é fornecer subsídios para auxiliar no projeto e manutenção de linhas de transporte de crus.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;UTFPR - CERNN - Centro de Pesquisas em Fluidos Não Newtonianos;;;;;;31/07/2017;36;R$ 2.801.152,67
20009-7;Inovação e melhoria do laboratório de Espectrometria de Gases Nobres (UNESP/Rio Claro) através de sistema multicoletor de aquisição e análise de gases nobres a serem aplicados em ocorrências de petróleo e gás natural.;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;"Capacitar a UNESP com estrutura analítica para a realização de análises isotópicas quantitativas de Gases Nobres em amostras de petróleo e em gases naturais. Para tanto pretende-se instalar um Espectrômetro de Gases Nobres multicoletor para análise de Gases Nobres em Ocorrências Petrolíferas. Pretende-se quantificar os isótopos de gases nobres em especial 3He, 4He; 36Ar, 40Ar; 20Ne, 21Ne.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS DE AQUISIÇÃO, PROCESSAMENTO E INTERPRETAÇÃO DE DADOS GEOFÍSICOS;UNESP - Núcleo de Cronologia e Cronometria - IGCE - DPM - UNESP;;;;;0044/2017;31/07/2017;18;R$ 5.398.851,61
20021-2;Execução do projeto Mapeamento de Metais em Catalisadores de FCC;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Compra e instalação de um avançado detector para EDS do tipo SDD. Essa nova classe de detector possui alta resolução energética e velocidade de aquisição, atendendo as atuais exigências de caracterização química de materiais aplicáveis à indústria do petróleo.;ABASTECIMENTO;REFINO;PROCESSAMENTO DE PETRÓLEO;PUC-Rio - Laboratórios de Microscopia Eletrônica, Análises Térmicas e Caracterização de Materiais;;;;;0259/2017;31/07/2017;12;R$ 443.370,28
20071-7;Novas Formulações de Bunker;PETROBRAS;PESQUISA APLICADA;Identificar correntes que poderão ser utilizadas para a formulação de óleo bunker visando atendimento ao limite global do teor de enxofre de 0,5% a partir de 2020.;ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;DESEMPENHO E EMISSÕES;PETROBRAS;;;;;;11/05/2017;16;R$ 266.747,43
20072-5;PRÉ-PROJETO - Efeito da Octanagem no Desempenho de Veículos;PETROBRAS;PESQUISA APLICADA;Identificar os requisitos de octanagem para veículos representativos da frota nacional;ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;DESEMPENHO E EMISSÕES;PETROBRAS;;;;;;11/05/2017;6;R$ 143.838,10
20073-3;Soldagem em operação de aços especiais para manutenção em Refinarias;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Desenvolver técnicas especiais de soldagem em operação para manutenção de equipamentos construídos com materiais especiais ou que operam em temperatura elevada, visando aumento de confiabilidade e redução nos tempos de intervenção em Refinarias.;ABASTECIMENTO;REFINO;OTIMIZAÇÃO E CONFIABILIDADE DE EQUIPAMENTOS, PROCESSOS E SISTEMAS;PETROBRAS;;;;;;11/05/2017;55;R$ 1.958.950,38
20074-1;Soldagem e operação com GMAW, FCAW e aquecimento por indução;PETROBRAS;PESQUISA APLICADA;Estudar de maneira criteriosa a utilização de processos semiautomáticos e automáticos e preaquecimento por indução na soldagem em operação, principalmente para a execução da dupla-calha tipo B, buscando a otimização desses processos e desenvolvendo um equipamento de características e potencia apropriada ao pré-aquecimento de dutos em operação.;TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;TECNOLOGIA DE DUTOS;PETROBRAS;;;;;;11/05/2017;46;R$ 883.092,38
20076-6;Redução de densidade e T95% no HDT de Diesel;PETROBRAS;PESQUISA APLICADA;Avaliar soluções de processo e catalisador  para redução da densidade (aumento de volume de diesel) e T95% no HDT de instáveis para produção de S10, sem revamp ou com mínimo investimento, de forma a aumentar o processamento de correntes instáveis e pesadas e reduzir as perdas de volume associadas decorrentes das novas especificações de óleo diesel S10 (T95% < 370 ºC);ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;ÓLEO DIESEL;PETROBRAS;;;;;;11/05/2017;30;R$ 2.349.845,31
20077-4;DESENVOLVIMENTO DE FLUIDO DE IMPRIMAÇÃO ALTERNATIVO;PETROBRAS;PESQUISA APLICADA;Formular fluido de imprimação com redução do percentual de querosene utilizando diluentes alternativos;ABASTECIMENTO;REFINO;DESENVOLVIMENTO DE PRODUTOS DE MAIOR VALOR AGREGADO;PETROBRAS;;;;;;11/05/2017;24;R$ 1.033.032,29
20007-1;CYCLOP WP4 Infraestrutura - IMPLANTAÇÃO DE INFRAESTRUTURA LABORATORIAL PARA GERAÇÃO DE ROCHAS SINTÉTICAS 3D PARA ESTUDOS DE EOR;REPSOL;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;"Este projeto visa adequar a infraestrutura do laboratório NUFER para atender as atividades do projeto de pesquisa aplicada denominado  ""Geração de Rochas Sintéticas 3D para Avaliação de EOR"".";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;CARACTERIZAÇÃO E ENGENHARIA DE RESERVATÓRIOS;UTFPR - NUFER - Núcleo de Manufatura Aditiva e Ferramental;;;;;0043/2017;26/06/2017;24;R$ 655.130,00
20080-8;Soldagem em operação de abraçadeiras;PETROBRAS;PESQUISA APLICADA;Este projeto tem dois objetivos específicos: 1. Desenvolvimento de procedimentos de soldagem em operação de abraçadeiras aparafusadas a fim de tornar esse tipo de reparo permanente. 2. Desenvolvimento do reparo por bujão (weld CAP ou clousure fittings) soldados em operação.;TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;TECNOLOGIA DE DUTOS;PETROBRAS;;;;;;15/05/2017;46;R$ 883.092,38
20081-6;Desenvolvimento de framework para simulação da formação e transporte de hidratos em tubulações;REPSOL;PESQUISA APLICADA;Desenvolver um ambiente de simulações 1D  para servir como ferramenta de estudo de modelagem do fenômeno de formação, transporte e aglomeração de hidratos em escoamentos multifásicos em tubulações de produção de petróleo e gás, visando, em longo prazo, incorporar tais modelos em uma ferramenta de monitoramento de produção.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;ENGINEERING SIMULATION AND SCIENTIFIC SOFTWARE LTDA;REPSOL;ISdB - INSTITUTO ISDB FLOWTECH;;;;19/05/2017;24;R$ 4.228.835,74
20082-4;Destinação de Líquido de Gás Natural;PETROBRAS;PESQUISA APLICADA;Desenvolver modelo piloto de planejamento capaz de avaliar as alternativas de destinação para os líquidos de gás natural de acordo com as condições de projeto e operação das UPGNs, da riqueza do gás processado e das características dos mercados a serem atendidos na região de Cabiúnas - Reduc.;GÁS NATURAL;PRODUÇÃO E PROCESSAMENTO;PROCESSAMENTO DE GÁS NATURAL;PETROBRAS;;;;;;02/06/2017;10;R$ 145.818,80
20083-2;Desenvolvimento e avaliação de melhoradores de cetano em diesel;PETROBRAS;PESQUISA APLICADA;"A. Desenvolvimento de processo de produção de nitratos de éteres de glicerol e etanol para uso como melhorador de cetano em diesel;
B. Obtenção de regras de mistura referentes à adição do melhorador de cetano nitrato de 2-etil-hexila (EHN) em óleos diesel S10 e S500.";ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;ÓLEO DIESEL;PETROBRAS;;;;;;29/05/2017;24;R$ 534.954,68
20084-0;Solventes de alto ponto de ebulição;PETROBRAS;PESQUISA APLICADA;Avaliação de mercados e da atratividade econômica do uso de éteres terc-butílicos de glicerol como solventes de alto ponto de ebulição.;ABASTECIMENTO;PETROQUÍMICA DE 1ª E 2ª GERAÇÃO;PROCESSOS PETROQUÍMICOS;PETROBRAS;;;;;;23/05/2017;12;R$ 35.278,00
20085-7;Valorização de correntes de UGH e novas rotas de produção de H2;PETROBRAS;PESQUISA APLICADA;"Avaliar a viabilidade técnica e economica de aproveitamento de capacidade ociosa de unidades de geração de H2 (UGHs) para produção de combustíveis liquidos (gasolina, diesel e/ou lubrificantes); pela rota de Fischer-Tropsch.; desenvolver um processo de produção de hidrogenio a partir de cargas pesadas e fazer estudos de prospeção de rota de produção direta do H2 a partir do gás natural.";OUTRAS FONTES DE ENERGIA;HIDROGÊNIO;SISTEMAS CATALÍTICOS;PETROBRAS;;;;;;26/06/2017;23;R$ 685.958,80
20086-5;CONECTIVIDADE DE PAISAGEM PARA FAUNA EM ÁREA DE INFLUÊNCIA DE ATIVIDADES DE PETRÓLEO, GÁS E DERIVADOS COMO MITIGAÇÃO DE IMPACTOS EM FRAGMENTOS FLORESTAIS;PETROBRAS;PESQUISA EM MEIO AMBIENTE;O projeto visa avaliar diferentes tipos de passagens artificiais para a fauna arborícola e sua efetividade em fragmentos florestais da Mata Atlântica para mitigação impactos na conectividade devido a infraestrutura linear;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;MODELAGEM E PREVENÇÃO DE IMPACTOS AMBIENTAIS;PETROBRAS;;;;;;30/05/2017;60;R$ 174.534,91
20087-3;Avaliação do Impacto da Injeção de Efluentes;PETROBRAS;PESQUISA EM MEIO AMBIENTE;Este projeto tem como objetivo principal avaliar os impactos ambientais da injeção de efluentes em camadas permo-porosas, principalmente, oriundos da atividade de perfuração de poços , assim como implementar um sistema de monitoramento dessa atividade e proposição de novas rotas para esses efluentes.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;GERENCIAMENTO DE ÁGUAS, EFLUENTES E EMISSÕES DE POLUENTES REGULAMENTADOS;PETROBRAS;;;;;;25/05/2017;37;R$ 783.308,40
20088-1;Avaliação de corrosão em Derivados Leves;PETROBRAS;PESQUISA APLICADA;Garantir a integridade de Dutos e Tanques utilizados no transporte e armazenamento de derivados leves petróleo, tais como, Nafta Petroquímica e Diesel e Gasolina.;TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;ESTUDO DE CONFIABILIDADE E MANUTENÇÃO BASEADO EM RISCO DE GASODUTOS E OLEODUTOS;PETROBRAS;;;;;;27/06/2017;47;R$ 173.913,38
20089-9;Otimizar a Inspeção de Trocador de Calor;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Otimização das rotinas de inspeção de feixes de trocadores de calor e aumento da confiabilidade dos mesmos por meio de ferramentas estatísticas e uso das técnicas de Campo Remoto, IRIS e Correntes Parasitas.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;INTEGRIDADE DE EQUIPAMENTOS E INSTALAÇÕES;PETROBRAS;;;;;;23/05/2017;33;R$ 194.514,09
20090-7;Identificação de água sob revestimento;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Identificar regiões com água/umidade sob revestimento (regiões com potencial de corrosão sob revestimento) por meio do ensaio não destrutivo de espalhamento por raios x.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;INTEGRIDADE DE EQUIPAMENTOS E INSTALAÇÕES;PETROBRAS;;;;;;23/05/2017;33;R$ 170.467,84
20091-5;ALTERNATIVAS BIOTECNOLÓGICAS SUSTENTÁVEIS PARA AUMENTO DO FATOR DE RECUPERAÇÃO DE PETRÓLEO DE RESERVATÓRIOS CARBONÁTICOS;PETROGAL;DESENVOLVIMENTO EXPERIMENTAL;O objetivo desse projeto é produzir bioativos microbianos (goma xantana, fucogel, álcool e ramnolipídeos) em AP e glicerina, e após caracterização, verificar se soluções contendo combinações desses bioativos são capazes de aumentar o fator de recuperação de petróleo em ensaios em meios porosos carbonáticos.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;PETROGAL;IF-BA - Grupo de Pesquisa sobre Tecnologia em Saúde ;UFBA - Laboratorio de Biotecnologia e Ecologia de Microrganismos (LABEM);;;;19/05/2017;36;R$ 4.511.866,20
20092-3;BR-OTR- Otimizador em tempo real Petrobras para o RGN - Fase 2;PETROBRAS;PESQUISA APLICADA;Desenvolver uma ferramenta de otimização em tempo real, baseada em modelos rigorosos de processo e na abordagem modular-contínua e validá-la na U-220 da REVAP contra uma ferramenta comercial;ABASTECIMENTO;REFINO;OTIMIZAÇÃO E CONFIABILIDADE DE EQUIPAMENTOS, PROCESSOS E SISTEMAS;PETROBRAS;;;;;;31/05/2017;40;R$ 3.882.353,20
20093-1;Ferramenta de Modelagem de Corrosão no Anular e Análise de Vida Útil de Dutos Flexíveis Submarinos;SHELL;PESQUISA APLICADA;Este projeto tem por objetivo o desenvolvimento e validação de modelo matemático de cálculo de fadiga e degradação de vida útil para risers flexíveis expostos a gases ácidos e consequente desenvolvimento e construção de unidade piloto de inspeção e monitoramento não intrusivo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;SHELL;GE CENTRO BRASILEIRO DE PESQUISAS LTDA.;;;;;06/01/2017;30;R$ 11.914.824,03
20095-6;DESENVOLVIMENTO DE NOVA GERAÇÃO DE EQUIPAMENTOS SUBMARINOS- AKER SOLUTIONS - ESTUDO DE CONCEITO;SHELL;PESQUISA APLICADA;Realização de um estudo de viabilidade, em conjunto com fornecedores de equipamentos e soluções offshore, para desenvolvimento e qualificação de um sistema submarino de exploração de petróleo a um custo mais baixo, com inserção de inovações em produto e processo, tendo como dados de entrada apenas requisitos funcionais, atendendo às principais normatizações do setor de óleo e gás para implementação nos campos do pré-sal.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE EQUIPAMENTOS;SHELL;AKER SOLUTIONS DO BRASIL LTDA;;;;;16/06/2017;4;R$ 1.058.284,82
