Arquivo;CodProj;Data de Início;Ano de início;Data de Conclusão;Ano de Conclusão;CNPJ Pagador;Entidade Pagadora;Tipo de Entidade Pagadora;Unid. Federativa Pagadora;Região Pagadora;CNPJ Beneficiário;Entidade Beneficiária;Tipo de Entidade Beneficiária;Unid. Federativa Beneficiária;Região Beneficiária;Tipo de Custo;Source;Recursos Humanos;Serviço de Terceiros;Viagens e Diárias;Outras despesas;Material de Consumo;Material Permanente;Custo Total
APLPED00063_RELATORIOAUDITORIAPED_3020_S01.XML;PD-00063-3020;;;;;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;Custo Próprio;Custo;$37.440,37;;;$3.115,48;;;$40.555,85
APLPED00063_RELATORIOAUDITORIAPED_3024_S01.XML;PD-00063-3024;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$534.549,53;$81.583,33;$5.597,31;$2.757,74;$5.660,47;$42.547,98;$672.696,36
APLPED00063_RELATORIOAUDITORIAPED_3024_S01.XML;PD-00063-3024;;;;;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;Custo Próprio;Custo;$6.723,06;$275.075,00;;$1.557,74;$349.735,70;$86.635,85;$719.727,35
APLPED00063_RELATORIOAUDITORIAPED_3024_S01.XML;PD-00063-3024;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$88.699,56;$59.775,78;;$10.735,74;$1.032.315,56;$682.086,31;$1.873.612,95
APLPED00063_RELATORIOAUDITORIAPED_3024_S01.XML;PD-00063-3024;;;;;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;Custo Próprio;Custo;$120.622,90;$295.868,35;;$3.309,23;;;$419.800,48
APLPED00063_RELATORIOAUDITORIAPED_3027_S02.XML;PD-00063-3027;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$75.222,17;;$41.450,72;$2.182,74;;;$118.855,63
APLPED00063_RELATORIOAUDITORIAPED_3027_S02.XML;PD-00063-3027;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$21.888,64;;$1.385,55;$4.096,84;$3.526,05;$10.041,99;$40.939,07
APLPED00063_RELATORIOAUDITORIAPED_3049_S01.XML;PD-00063-3049;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$131.744,55;$20.000,00;$15.179,87;$32.411,09;;;$199.335,51
APLPED00063_RELATORIOAUDITORIAPED_3049_S01.XML;PD-00063-3049;;;;;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;Custo Próprio;Custo;$4.226,51;;;$1.678,53;;;$5.905,04
APLPED00063_RELATORIOAUDITORIAPED_3049_S01.XML;PD-00063-3049;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$56.712,48;;$18,12;$1.678,53;;;$58.409,13
APLPED00063_RELATORIOAUDITORIAPED_3049_S01.XML;PD-00063-3049;;;;;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;Custo Próprio;Custo;$11.465,01;;$2.154,18;$1.678,53;;;$15.297,72
APLPED00063_RELATORIOAUDITORIAPED_3063_S01.XML;PD-00063-3063;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$154.478,39;;;$2.448,37;;;$156.926,76
APLPED00063_RELATORIOAUDITORIAPED_3063_S01.XML;PD-00063-3063;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$34.522,92;;;$1.678,53;;;$36.201,45
APLPED00063_RELATORIOAUDITORIAPED_3063_S01.XML;PD-00063-3063;;;;;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RS;Sul;Custo Próprio;Custo;$40.971,12;;;$1.678,53;;;$42.649,65
APLPED00068_RELATORIOAUDITORIAPED_0037_S02.XML;PD-00068-0037;;;;;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;Custo Próprio;Custo;$256.119,67;;$16.354,00;;;$22.940,95;$295.414,62
APLPED00068_RELATORIOAUDITORIAPED_0039_S04.XML;PD-00068-0039;;;;;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;Custo Próprio;Custo;$161.046,40;$122.952,99;$54.005,02;;$2.730,24;$130.114,20;$470.848,85
APLPED00068_RELATORIOAUDITORIAPED_0042_S01.XML;PD-00068-0042;;;;;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;Custo Próprio;Custo;$104.774,30;$60.045,64;$316,00;;;;$165.135,94
APLPED00084_RELATORIOAUDITORIAPED_1516_S01.XML;PD-00084-1516;;;;;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;Custo Próprio;Custo;;;$11.774,39;;;;$11.774,39
APLPED00084_RELATORIOAUDITORIAPED_1516_S01.XML;PD-00084-1516;;;;;07282377000120;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;SP;Sudeste;07282377000120;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;;;$4.070,43;;;;$4.070,43
APLPED00086_RELATORIOAUDITORIAPED_0001_S01.XML;PD-00086-0001;;;;;86531175000140;EMPRESA FORÇA E LUZ DE URUSSANGA LTDA;Proponente;SC;Sul;86531175000140;EMPRESA FORÇA E LUZ DE URUSSANGA LTDA;Proponente;SC;Sul;Custo Próprio;Custo;$26.591,61;$0,00;$0,00;$3.325,00;$0,00;$25.615,25;$55.531,86
APLPED00371_RELATORIOAUDITORIAPED_0024_S01.xml;PD-00371-0024;;;;;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;02437460000379;Instituto de Pesquisas Eldorado;Executora;DF;Centro-Oeste;Custo com Executoras;Custo;$1.653.900,00;$330.773,97;$39.212,75;$166.068,00;$108.721,85;$278.121,43;$2.576.798,00
APLPED00371_RELATORIOAUDITORIAPED_0024_S01.xml;PD-00371-0024;;;;;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;Custo Próprio;Custo;;;$1.631,61;;;;$1.631,61
APLPED00371_RELATORIOAUDITORIAPED_0024_S01.xml;PD-00371-0024;;;;;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;18353450000123;NODE COMÉRCIO E SERVIÇOS EM TECNOLOGIA E ENGENHARIA LTDA - NODETech;Executora;PA;Norte;Custo com Executoras;Custo;$969.265,44;;;$37.044,00;;$389.267,08;$1.395.576,52
APLPED00371_RELATORIOAUDITORIAPED_0024_S01.xml;PD-00371-0024;;;;;06272793000184;COMPANHIA ENERGÉTICA DO MARANHÃO;Cooperada;MA;Nordeste;02437460000379;Instituto de Pesquisas Eldorado;Executora;DF;Centro-Oeste;Custo com Executoras;Custo;$428.400,00;$3.000,00;$4.727,66;$24.576,00;$30.353,92;$86.078,42;$577.136,00
APLPED00371_RELATORIOAUDITORIAPED_0024_S01.xml;PD-00371-0024;;;;;06272793000184;COMPANHIA ENERGÉTICA DO MARANHÃO;Cooperada;MA;Nordeste;18353450000123;NODE COMÉRCIO E SERVIÇOS EM TECNOLOGIA E ENGENHARIA LTDA - NODETech;Executora;PA;Norte;Custo com Executoras;Custo;$235.509,72;;$18.326,89;$7.056,00;$20.486,38;$20.412,85;$301.791,84
APLPED00371_RELATORIOAUDITORIAPED_0032_S04.xml;PD-00371-0032;;;;;06272793000184;COMPANHIA ENERGÉTICA DO MARANHÃO;Proponente;MA;Nordeste;06272793000184;COMPANHIA ENERGÉTICA DO MARANHÃO;Proponente;MA;Nordeste;Custo Próprio;Custo;;;$2.215,22;$3.159,00;;;$5.374,22
APLPED00371_RELATORIOAUDITORIAPED_0032_S04.xml;PD-00371-0032;;;;;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;PA;Norte;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;PA;Norte;Custo Próprio;Custo;;;$491,90;$3.159,00;;;$3.650,90
APLPED00372_RELATORIOAUDITORIAPED_0003_S01.XML;PD-00372-0003;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$27.249,77;$2.100,00;$38.115,43;;;$202.515,61;$269.980,81
APLPED00372_RELATORIOAUDITORIAPED_0007_S01.XML;PD-00372-0007;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$285.977,30;;$25.457,41;;;$191.687,32;$503.122,03
APLPED00372_RELATORIOAUDITORIAPED_0009_S04.xml;PD-00372-0009;;;;;42288886000160;;Parceira;;;42288886000160;;;;;Contrapartida;Custo;$1.835.957,82;;;;;;$1.835.957,82
APLPED00372_RELATORIOAUDITORIAPED_0028_S01.XML;PD-00372-0028;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$112.745,47;;$6.472,84;;;;$119.218,31
APLPED00372_RELATORIOAUDITORIAPED_1257_S01.XML;PD-00372-1257;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$28.214,49;;$3.744,23;;;;$31.958,72
APLPED00372_RELATORIOAUDITORIAPED_1378_S03.xml;PD-00372-1378;;;;;10910718000179;;Parceira;;;10910718000179;;;;;Contrapartida;Custo;$1.257.062,35;$43.200,00;$18.614,39;;;$3.905,84;$1.322.782,58
APLPED00372_RELATORIOAUDITORIAPED_9991_S01.XML;PD-00372-9991;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$31.304,74;;$7.366,66;;;;$38.671,40
APLPED00372_RELATORIOAUDITORIAPED_9993_S01.XML;PD-00372-9993;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$199.698,43;$150,00;$124.484,28;;;;$324.332,71
APLPED00372_RELATORIOAUDITORIAPED_9994_S01.XML;PD-00372-9994;;;;;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;00357038000116;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A ELETRONORTE;Proponente;DF;Centro Oeste;Custo Próprio;Custo;$25.759,24;;$16.414,89;;;;$42.174,13
APLPED00373_RELATORIOAUDITORIAPED_0010_S01.XML;PD-00373-0010;;;;;02341467100020;Manaus Energia S/A;Proponente;AM;Norte;02341467100020;Manaus Energia S/A;Proponente;AM;Norte;Custo Próprio;Custo;;;$47.272,34;$5.708,91;;;$52.981,25
APLPED00373_RELATORIOAUDITORIAPED_0010_S01.XML;PD-00373-0010;;;;;05914650000166;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;RO;Norte;05914650000166;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;RO;Norte;Custo Próprio;Custo;$55.212,74;;$6.494,81;;;;$61.707,55
APLPED00373_RELATORIOAUDITORIAPED_0010_S01.XML;PD-00373-0010;;;;;12272084000100;EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;AL;Nordeste;12272084000100;EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;AL;Nordeste;Custo Próprio;Custo;$372.505,53;;$135.036,00;;;;$507.541,53
APLPED00373_RELATORIOAUDITORIAPED_0010_S01.XML;PD-00373-0010;;;;;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PI;Nordeste;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PI;Nordeste;Custo Próprio;Custo;$55.625,90;;$30.450,77;;;;$86.076,67
APLPED00380_RELATORIOAUDITORIAPED_0026_S01.XML;PD-00380-0026;;;;;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;Custo Próprio;Custo;$37.084,55;;$845,80;;;;$37.930,35
APLPED00380_RELATORIOAUDITORIAPED_0026_S01.XML;PD-00380-0026;;;;;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;$36.903,03;;$1.779,27;;;;$38.682,30
APLPED00382_RELATORIOAUDITORIAPED_0032_S03.XML;PD-00382-0032;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$8.566,15;;$3.240,14;$20.111,79;;;$31.918,08
APLPED00382_RELATORIOAUDITORIAPED_0091_S01.XML;PD-00382-0091;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$68.851,68;$29.970,00;;;;;$98.821,68
APLPED00382_RELATORIOAUDITORIAPED_0092_S01.XML;PD-00382-0092;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$140.865,70;$11.100,00;$18.152,82;$21.885,00;;;$192.003,52
APLPED00382_RELATORIOAUDITORIAPED_0093_S01.XML;PD-00382-0093;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$144.273,28;;$13.971,23;;;;$158.244,51
APLPED00382_RELATORIOAUDITORIAPED_0094_S01.xml;PD-00382-0094;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;03078688000110;FUNDAÇÃO EDUCACIONAL CHARLES DARWIN;Executora;RJ;Sudeste;Custo com Executoras;Custo;$1.000.800,00;$33.157,15;;;$47.769,39;;$1.081.726,54
APLPED00382_RELATORIOAUDITORIAPED_0094_S01.xml;PD-00382-0094;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;14713494000166;Facto Consultoria em Energia e Meio Ambiente Ltda;Executora;AC;Norte;Custo com Executoras;Custo;$167.520,00;;;;$3.120,81;;$170.640,81
APLPED00382_RELATORIOAUDITORIAPED_0094_S01.xml;PD-00382-0094;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;15674888000115;WAX Engenharia Ltda;Executora;AC;Norte;Custo com Executoras;Custo;$167.520,00;;$13.813,68;;;;$181.333,68
APLPED00382_RELATORIOAUDITORIAPED_0094_S01.xml;PD-00382-0094;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;25024978000114;FMT Consultoria de Engenharia - ME;Executora;AC;Norte;Custo com Executoras;Custo;$126.403,20;;;;;;$126.403,20
APLPED00382_RELATORIOAUDITORIAPED_0096_S01.XML;PD-00382-0096;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$118.869,25;$3.500,00;;;;;$122.369,25
APLPED00382_RELATORIOAUDITORIAPED_0099_S01.XML;PD-00382-0099;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$333.704,74;$3.500,00;;;;;$337.204,74
APLPED00382_RELATORIOAUDITORIAPED_0100_S01.XML;PD-00382-0100;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$135.056,00;$3.500,00;;;;;$138.556,00
APLPED00382_RELATORIOAUDITORIAPED_0104_S01.XML;PD-00382-0104;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$133.088,38;$3.500,00;;;;;$136.588,38
APLPED00382_RELATORIOAUDITORIAPED_0105_S01.XML;PD-00382-0105;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$227.647,36;$3.500,00;;;;;$231.147,36
APLPED00382_RELATORIOAUDITORIAPED_0111_S01.XML;PD-00382-0111;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$127.442,62;$3.500,00;$3.044,67;$99.193,69;;$344.883,05;$578.064,03
APLPED00382_RELATORIOAUDITORIAPED_0112_S01.XML;PD-00382-0112;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$145.285,90;$3.500,00;;;;;$148.785,90
APLPED00382_RELATORIOAUDITORIAPED_0116_S01.XML;PD-00382-0116;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$118.597,20;$3.500,00;$184,31;;;;$122.281,51
APLPED00382_RELATORIOAUDITORIAPED_0117_S01.XML;PD-00382-0117;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$13.224,16;$3.500,00;;;;;$16.724,16
APLPED00382_RELATORIOAUDITORIAPED_0118_S01.XML;PD-00382-0118;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$80.403,36;$3.500,00;;;;;$83.903,36
APLPED00382_RELATORIOAUDITORIAPED_0120_S01.XML;PD-00382-0120;;;;;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$121.532,84;$3.500,00;;;;;$125.032,84
APLPED00383_RELATORIOAUDITORIAPED_0057_S02.XML;PD-00383-0057;;;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;Custo Próprio;Custo;;$3.010.405,20;$3.914,03;$3.476,73;$604,46;;$3.018.400,42
APLPED00383_RELATORIOAUDITORIAPED_0058_S01.XML;PD-00383-0058;;;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;Custo Próprio;Custo;$15.563,50;$1.250,00;;;$45,50;;$16.859,00
APLPED00383_RELATORIOAUDITORIAPED_0060_S02.XML;PD-00383-0060;;;;;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;33050071000158;AMPLA ENERGIA E SERVIÇOS S.A.;Proponente;RJ;Sudeste;Custo Próprio;Custo;$0,00;;;;;;$0,00
APLPED00385_RELATORIOAUDITORIAPED_0062_S01.XML;PD-00385-0062;;;;;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;;$4.587.408,82;$269.424,35;$10.341,72;$7.184,38;$4.250.741,00;$9.125.100,27
APLPED00385_RELATORIOAUDITORIAPED_0068_S03.XML;PD-00385-0068;;;;;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste;02328280000197;ELEKTRO REDES S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$80.780,95;;$26.586,95;$6.562,90;;;$113.930,80
APLPED00385_RELATORIOAUDITORIAPED_0068_S03.XML;PD-00385-0068;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Cooperada;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Cooperada;BA;Nordeste;Custo Próprio;Custo;$5.132,80;;$2.139,87;$900,00;;;$8.172,67
APLPED00385_RELATORIOAUDITORIAPED_0068_S03.XML;PD-00385-0068;;;;;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Cooperada;PE;Nordeste;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Cooperada;PE;Nordeste;Custo Próprio;Custo;$31.210,54;;$10.726,78;;;;$41.937,32
APLPED00385_RELATORIOAUDITORIAPED_0068_S03.XML;PD-00385-0068;;;;;08324196000181;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN;Cooperada;RN;Nordeste;08324196000181;COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN;Cooperada;RN;Nordeste;Custo Próprio;Custo;$10.783,20;;$6.563,87;;;;$17.347,07
APLPED00386_RELATORIOAUDITORIAPED_1606_S01.XML;PD-00386-1606;;;;;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;Custo Próprio;Custo;;$403.443,68;$3.274,70;;;$18.573,29;$425.291,67
APLPED00386_RELATORIOAUDITORIAPED_1606_S01.XML;PD-00386-1606;;;;;07282377000120;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;SP;Sudeste;07282377000120;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;;$72.000,00;$43.444,83;;;$62.916,35;$178.361,18
APLPED0038_RELATORIOAUDITORIAPED_0016_S03.xml;PD-00038-0016;;;;;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Proponente;PI;Nordeste;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Proponente;PI;Nordeste;Custo Próprio;Custo;$343.054,95;;$13.575,91;;;;$356.630,86
APLPED00390_RELATORIOAUDITORIAPED_0015_S03.XML;PD-00390-0015;;;;;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$82.458,81;;;$4.539,42;;$74.630,76;$161.628,99
