"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_financiamneto","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","motor","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"25","Anp-20040-2","Anp",2017-03-01,2020-01-01,1036,"Desenvolvimento de Auxiliar de Desparafinação Petrobras",NA,198408,198408,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,650.518032786885,545.076923076923,545.076923076923,543.583561643836,"desenvolvimento de auxiliar de desparafinacao petrobras produzir  formulacoes de aditivos a base de poli(etileno-co-acetato de vinila) (eva) quimicamente modificado e avaliar seu desempenho como auxiliar de desparafinacao na producao de oleos basicos lubrificantes e parafinas. combustiveis e lubrificantes lubrificantes e biolubrificantes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"26","Anp-20041-0","Anp",2017-04-17,2020-12-17,1340,"TÉCNICAS AVANÇADAS DE CARACTERIZAÇÃO",NA,97137.09,97137.09,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,376.500348837209,266.860137362637,266.860137362637,266.12901369863,"tecnicas avancadas de caracterizacao aplicar tecnicas avancadas para caracterizar catalisadores solidos aplicados na industria de refino de petroleo visando ao seu aperfeicoamento e eficiencia de uso. refino sistemas cataliticos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"27","Anp-20042-8","Anp",2017-04-17,2018-04-17,365,"Estudo para aumento da confiabilidade e desempenho dos conversores de amônia",NA,35669.37,35669.37,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,138.253372093023,97.9927747252747,97.9927747252747,97.724301369863,"estudo para aumento da confiabilidade e desempenho dos conversores de amonia avaliar tecnologia para analise de o2 em conversores de amonia, a fim de reduzir as emissoes atmosfericas de nox e de outros poluentes, a fim de atender a resolucao conama 436 ( de 2011) e proporcionar maior vida util ao sistema de conversao de amonia com custos competitivos. seguranca e meio ambiente gerenciamento de aguas, efluentes e emissoes de poluentes regulamentados",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"28","Anp-20046-9","Anp",2017-04-18,2020-06-18,1157,"Avaliação das etapas críticas do processo de produção Etanol 2G em escala piloto",NA,2246115,2246115,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,8739.74708171206,6170.6456043956,6170.6456043956,6153.7397260274,"avaliacao das etapas criticas do processo de producao etanol 2g em escala piloto determinar as condicoes operacionais das etapas criticas do processo de producao de etanol 2g, atraves de testes em escala de laboratorio e piloto, usando bagaco e palha de cana-de-acucar, bem como outras biomassas de interesse da petrobras. biocombustiveis avancados (2ª, 3ª, 4ª geracao) conversao de materiais lignocelulosicos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"29","Anp-20047-7","Anp",2017-04-18,2018-03-18,334,"Avaliação da produção de lubrificantes grupos II+ em unidades existentes de HDT de alta severidade",NA,319841.7,319841.7,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,1244.52023346304,878.685989010989,878.685989010989,876.278630136986,"avaliacao da producao de lubrificantes grupos ii+ em unidades existentes de hdt de alta severidade avaliacao do emprego de unidades existentes de hdt de destilados medios de alta severidade para a producao de oleos basicos lubrificantes do grupo ii+ via atualizacao tecnologica para a rota de hidroconversao de gasoleos. combustiveis e lubrificantes lubrificantes e biolubrificantes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"30","Anp-20048-5","Anp",2017-04-18,2018-02-18,306,"COMPÓSITOS COM PERMEABILIDADE REDUZIDA",NA,256227.36,256227.36,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,996.993618677043,703.921318681319,703.921318681319,701.992767123288,"compositos com permeabilidade reduzida desenvolver compositos de poliolefinas, em escala de laboratorio, com permeabilidade reduzida para aplicacao como tubo ou revestimento de tubos (liners). petroquimica de 1ª e 2ª geracao processos petroquimicos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"31","Anp-20049-3","Anp",2017-04-18,2018-04-18,365,"Avaliação da formação de Hidratos em UPGNs",NA,113182.2,113182.2,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,440.39766536965,310.94010989011,310.94010989011,310.088219178082,"avaliacao da formacao de hidratos em upgns identificar as causas da formacao de hidratos em upgns apos a admissao do gas proveniente do pre-sal, propondo acoes mitigadores a este risco. producao e processamento processamento de gas natural",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"32","Anp-20050-1","Anp",2017-04-24,2020-04-24,1096,"Avaliação de mistura e estabilidade de aminas",NA,840903.6,840903.6,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,3350.21354581673,2310.17472527473,2310.17472527473,2303.84547945205,"avaliacao de mistura e estabilidade de aminas avaliar a estabilidade e compatibilidade de misturas de aminas formuladas e seu desempenho frente as caracteristicas do gas do pre-sal. producao e processamento processamento de gas natural",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"33","Anp-20051-9","Anp",2017-04-24,2018-04-24,365,"Implantação do piloto do ARGUS em UPGN",NA,162464.4,162464.4,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,647.268525896414,446.330769230769,446.330769230769,445.107945205479,"implantacao do piloto do argus em upgn identificar e especificar requisitos para implantacao do piloto do programa argus em uma unidade de processamento de gas natural. producao e processamento processamento de gas natural",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34","Anp-20052-7","Anp",2017-04-01,2021-04-01,1461,"AVALIAÇÃO DE RISCO ECOLÓGICO",NA,757530,710346.406570842,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,2592.50513347023,1951.50111695286,1951.50111695286,1946.15453855025,"avaliacao de risco ecologico este trabalho procura entender o destino dos contaminantes na area de estudos por meio de um enfoque integrado, a luz de diversas disciplinas para avaliacao e controle dos varios fatores que contribuem para o impacto da contaminacao na area localizada no municipio de miguel pereira, rj. ao final do projeto deve-se construir uma abordagem que permitira a integracao da caracterizacao ambiental e as avaliacoes de risco ecologico e a saude humana. seguranca e meio ambiente monitoramento de areas impactadas por atividades da industria de petroleo, gas natural e biocombustiveis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35","Anp-20053-5","Anp",2017-04-01,2021-01-01,1371,"Reparo por compósito de baixo custo",NA,460698.84,460362.808752735,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,1680.15623632385,1264.73299107894,1264.73299107894,1261.26796918558,"reparo por composito de baixo custo desenvolver sistema de reparo por composito de baixo custo que possa ser utilizado em defeitos de baixa complexidade de tubulacoes. materiais integridade estrutural, soldagem e caracterizacao de materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"36","Anp-20054-3","Anp",2017-10-01,2022-01-01,1553,"Reparo de Tubos com Elevado Desgaste",NA,266814,203933.173213136,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,2241.02388146303,560.255970365758,560.255970365758,558.721022501742,"reparo de tubos com elevado desgaste avaliar a capacidade de materiais compositos em reparar tubulacoes com elevado desgaste, onde nao e possivel a utilizacao de jateamento ou maquina rotativa na regiao do defeito, tendo em visto o risco de perfuracao do tubo. neste caso, a preparacao de superficie com jateamento ou maquina portatil sera realizada na extremidade. neste este estudo sera avaliado as condicoes limites de pressao. materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"37","Anp-20055-0","Anp",2017-04-01,2021-01-01,1371,"DESEMPENHO DE REPAROS EM AMBIENTE SALINO",NA,800442,799858.161925602,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,2919.19037199125,2197.41253276264,2197.41253276264,2191.3922244537,"desempenho de reparos em ambiente salino avaliar o desempenho de reparos em composito antes e apos exposicao a ambiente salino. materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"38","Anp-20056-8","Anp",2017-05-01,2018-06-01,396,"END em juntas laminadas de PRFV",NA,42690.24,42690.24,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,174.96,117.280879120879,117.280879120879,116.959561643836,"end em juntas laminadas de prfv desenvolver metodologia para execucao de ensaio termografico em juntas laminadas de plastico reforcado com fibra de vidro (prfv) utilizados em sistemas de tubulacao. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias desenvolvimento de equipamentos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"39","Anp-20057-6","Anp",2017-05-01,2018-05-01,365,"Monitoramento da integridade estrutural",NA,52177.96,52177.96,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,213.844098360656,143.346043956044,143.346043956044,142.953315068493,"monitoramento da integridade estrutural o processo de implementacao de uma estrategia de caracterizacao e deteccao de dano para estruturas de engenharia e referido como monitoramento de integridade estrutural do ingles, structural health monitoring shm. nesse contexto, o dano e definido como mudancas das propriedades dinamicas de uma estrutura, incluindo mudancas nas condicoes de contorno, que podem afetar o desempenho do sistema materiais integridade estrutural, soldagem e caracterizacao de materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"40","Anp-20058-4","Anp",2017-04-01,2022-01-01,1736,"Metalização em colarinhos",NA,825499.4,651459.779953917,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,2377.59043778802,1789.72467020307,1789.72467020307,1784.82131494224,"metalizacao em colarinhos o objetivo deste estudo e a melhor compreensao, com base em experimentos em escala real, da reabilitacao de linhas/dutos usados no transporte e/ou transferencia de fluidos corrosivos com o uso de tubos em aco carbono pintados internamente em fabrica e que utilizam revestimentos metalicos para protecao catodica das suas juntas soldadas.  estes revestimentos sao depositados por aspersao termica na regiao a montante e a jusante da junta soldada, atuando como anodo de sacrificio. materiais corrosao e protecao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"41","Anp-20059-2","Anp",2017-04-20,2019-10-20,913,"Desenvolvimento de novas tecnologias em produção de catalisadores em escala piloto",NA,192462.71,192462.71,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,754.755725490196,528.743708791209,528.743708791209,527.295095890411,"desenvolvimento de novas tecnologias em producao de catalisadores em escala piloto investigar pela primeira vez em escala pre-industrial a sintese de novos ingredientes necessarios ao desenvolvimento de catalisadores e aditivos de fcc que aumentem o rendimento de produtos liquidos e o abatimento de gases poluentes, ao menor custo de producao. refino sistemas cataliticos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"42","Anp-20060-0","Anp",2017-04-24,2018-10-24,548,"Purificação de Corrente Líquida de UPGN",NA,301719.6,301719.6,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,1202.07011952191,828.9,828.9,826.62904109589,"purificacao de corrente liquida de upgn desenvolvimento de tecnologia para remocao de impurezas de corrente de c5+, especificamente os compostos oxigenados meg e etanol producao e processamento producao e condicionamento de gn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"43","Anp-20061-8","Anp",2017-06-09,2018-07-09,395,"Desenvolvimento tecnológico de uma ferramenta de análise e seleção de sistemas de transbordo",NA,638203.85,638203.85,"QUEIROZ GALVÃO","Privado orientado por política","Reembolsável","TECHNOMAR ENGENHARIA LTDA","Empresa Privada",NA,NA,NA,0,0,0,0,3113.18951219512,1753.30728021978,1753.30728021978,1748.50369863014,"desenvolvimento tecnologico de uma ferramenta de analise e selecao de sistemas de transbordo o projeto de desenvolvimento tecnologico visa pesquisar alternativas relacionadas ao acoplamento de sistemas embarcacao-jaqueta, aprimoramentos de defletores de onda ou outros dispositivos para melhoria da eficiencia operacional. o objetivo fim e a criacao de uma metodologia de avaliacao e escolha de sistemas de transbordo, seja conectado a sistemas fixos seja a sistemas flutuantes com impacto contundente na racionalizacao do uso de recursos operacionais dos sistemas produtores no brasil producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias unidades flutuantes de producao, sistemas de ancoragem e amarracao e posicionamento dinamico",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"44","Anp-20063-4","Anp",2017-07-21,2020-07-21,1096,"Projeto: Desenvolvimento e avaliação de hidrogéis nanocompósitos poliméricos para controle de conformidade",NA,2845253.15,2845253.15,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Macromoléculas e Colóides na Indústria de Petróleo","Empresa Privada",NA,NA,NA,0,0,0,0,17455.540797546,7816.62953296703,7816.62953296703,7795.21410958904,"projeto: desenvolvimento e avaliacao de hidrogeis nanocompositos polimericos para controle de conformidade este projeto apresenta duas linhas de atuacao:
- desenvolvimento de hidrogeis de copolimeros de poliacrilamida, produzidos com a adicao de reticulantes quimicos, na presenca ou nao de argilas lamelares, e a avaliacao de sua estabilidade simulando condicoes de reservatorio.
- desenvolvimento de hidrogeis de polimeros naturais, produzidos com a adicao de reticulantes quimicos, na presenca ou nao de argilas lamelares, e a avaliacao de sua estabilidade simulando condicoes de reservatorio. recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"45","Anp-20064-2","Anp",2017-07-13,2019-07-13,730,"Exobot - Sistema Robotizado Móvel de Amplificação de Força",NA,3111795.53,3111795.53,"PETROBRAS","Privado orientado por política","Reembolsável","ITA - Instituto Tecnológico de Aeronáutica","Empresa Privada",NA,NA,NA,0,0,0,0,18197.6346783626,8548.88881868132,8548.88881868132,8525.46720547945,"exobot - sistema robotizado movel de amplificacao de forca construir um sistema robotico movel de amplificacao de forca para posicionamento e manipulacao de carga (chapas metalicas, pecas, equipamentos etc.), capaz de auxiliar operarios e equipes de montagem de equipamentos estaticos na manipulacao e transporte rapido e seguro de pecas de massa elevada (maximo de 300kg), dificeis se serem manuseadas sem apoio externo. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias automacao, controle e instrumentacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"46","Anp-20066-7","Anp",2017-07-11,2020-01-11,914,"Aperfeiçoamento do sistema de extração e separação de óleo de microalgas e de conversão a biodiesel - Projeto: Cultivo de microalgas em vinhaça visando a produção de biodiesel e proteínas",NA,1000045.5,1000045.5,"PETROBRAS","Privado orientado por política","Reembolsável","UFV - Laboratório de Biocombustíveis","Empresa Privada",NA,NA,NA,0,0,0,0,5780.6098265896,2747.37774725275,2747.37774725275,2739.85068493151,"aperfeicoamento do sistema de extracao e separacao de oleo de microalgas e de conversao a biodiesel - projeto: cultivo de microalgas em vinhaca visando a producao de biodiesel e proteinas desenvolver, adequar e aprimorar as etapas de producao de oleo, biodiesel e proteinas de microalgas utilizando a vinhaca, subproduto da industria de alcool, como fonte de nutrientes, em que as etapas de downstream para extracao de lipideos e proteinas serao desenvolvidas em ensaios de laboratorio e em unidades piloto visando aumento de escala e avaliacao de viabilidade tecnica e economica. biodiesel co-produtos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
